ENST00000447771	0
ENST00000329451	2
ENST00000570330	32
ENST00000374450	28
ENST00000529099	14
ENST00000356607	2
ENST00000578434	0
ENST00000547247	0
ENST00000590856	22
ENST00000264972	0
ENST00000473730	0
ENST00000444836	75
ENST00000595541	2
ENST00000583127	0
ENST00000466707	0
ENST00000512242	0
ENST00000600987	0
ENST00000304581	0
ENST00000517393	2
ENST00000297347	17
ENST00000420411	4
ENST00000258455	0
ENST00000216185	25
ENST00000510979	2
ENST00000490121	3
ENST00000481522	0
ENST00000493867	3
ENST00000470209	1
ENST00000487131	2
ENST00000589060	0
ENST00000599097	1
ENST00000407911	0
ENST00000357360	4
ENST00000315436	3
ENST00000622960	0
ENST00000228740	44
ENST00000638069	0
ENST00000426126	12
ENST00000467041	1
ENST00000421694	1
ENST00000506317	0
ENST00000465694	4
ENST00000368302	17
ENST00000221232	25
ENST00000375976	8
ENST00000522321	0
ENST00000463233	18
ENST00000618406	0
ENST00000444214	4
ENST00000511161	0
ENST00000503196	0
ENST00000611722	0
ENST00000537421	2
ENST00000567038	8
ENST00000371377	0
ENST00000391762	30
ENST00000375069	11
ENST00000479961	3
ENST00000230124	11
ENST00000460291	0
ENST00000483805	0
ENST00000446987	0
ENST00000467301	12
ENST00000489372	1
ENST00000466126	0
ENST00000561569	6
ENST00000368149	1
ENST00000359681	24
ENST00000591725	1
ENST00000488381	0
ENST00000505236	8
ENST00000343004	3
ENST00000441657	0
ENST00000620430	0
ENST00000360416	2
ENST00000491010	1
ENST00000377485	5
ENST00000478641	5
ENST00000357949	64
ENST00000527670	1
ENST00000547165	0
ENST00000525513	3
ENST00000549184	0
ENST00000465601	5
ENST00000498738	2
ENST00000457540	33
ENST00000361696	6
ENST00000488329	5
ENST00000474426	1
ENST00000373053	0
ENST00000617586	0
ENST00000552576	0
ENST00000581412	1
ENST00000447318	13
ENST00000379328	0
ENST00000486652	0
ENST00000607836	0
ENST00000476883	1
ENST00000377045	95
ENST00000448552	12
ENST00000360110	3
ENST00000564502	0
ENST00000467105	8
ENST00000428336	1
ENST00000430411	0
ENST00000622509	1
ENST00000216124	129
ENST00000354678	0
ENST00000577436	1
ENST00000295956	0
ENST00000536549	0
ENST00000614565	0
ENST00000592633	2
ENST00000478777	0
ENST00000355773	2
ENST00000576573	0
ENST00000533723	1
ENST00000419868	0
ENST00000379019	0
ENST00000421731	3
ENST00000521675	0
ENST00000586092	60
ENST00000469235	1
ENST00000354179	2
ENST00000552771	17
ENST00000329331	3
ENST00000397311	8
ENST00000545046	1
ENST00000612839	4
ENST00000575397	1
ENST00000575111	85
ENST00000485186	2
ENST00000602243	4
ENST00000414722	0
ENST00000559943	5
ENST00000375812	9
ENST00000367590	2
ENST00000498114	1
ENST00000557912	3
ENST00000410022	2
ENST00000470635	0
ENST00000256592	0
ENST00000609670	1
ENST00000366446	1
ENST00000499370	36
ENST00000404621	10
ENST00000377960	249
ENST00000549373	0
ENST00000503665	0
ENST00000564191	0
ENST00000591415	4
ENST00000432340	0
ENST00000548322	1
ENST00000495497	0
ENST00000568674	520
ENST00000485363	1
ENST00000560013	3
ENST00000558857	2
ENST00000525550	6
ENST00000284727	2
ENST00000588776	1
ENST00000290277	1
ENST00000460577	0
ENST00000483903	5
ENST00000521953	1
ENST00000565877	1
ENST00000370032	5
ENST00000620554	15
ENST00000378251	7
ENST00000534138	1
ENST00000542136	0
ENST00000360806	0
ENST00000521420	7
ENST00000435082	0
ENST00000589881	7
ENST00000558566	1
ENST00000519802	4
ENST00000321599	6
ENST00000533444	9
ENST00000461314	2
ENST00000427274	0
ENST00000394334	12
ENST00000564553	0
ENST00000401418	11
ENST00000487399	0
ENST00000481997	145
ENST00000487178	0
