ENST00000447771	1
ENST00000329451	0
ENST00000570330	18
ENST00000374450	22
ENST00000529099	3
ENST00000356607	0
ENST00000578434	0
ENST00000547247	1
ENST00000590856	52
ENST00000264972	5
ENST00000473730	0
ENST00000444836	16
ENST00000595541	13
ENST00000583127	8
ENST00000466707	4
ENST00000512242	2
ENST00000600987	1
ENST00000304581	0
ENST00000517393	0
ENST00000297347	45
ENST00000420411	1
ENST00000258455	0
ENST00000216185	17
ENST00000510979	5
ENST00000490121	7
ENST00000481522	1
ENST00000493867	3
ENST00000470209	2
ENST00000487131	1
ENST00000589060	0
ENST00000599097	2
ENST00000407911	4
ENST00000357360	2
ENST00000315436	9
ENST00000622960	0
ENST00000228740	19
ENST00000638069	10
ENST00000426126	51
ENST00000467041	3
ENST00000421694	13
ENST00000506317	0
ENST00000465694	0
ENST00000368302	1
ENST00000221232	44
ENST00000375976	81
ENST00000522321	0
ENST00000463233	33
ENST00000618406	0
ENST00000444214	4
ENST00000511161	3
ENST00000503196	18
ENST00000611722	0
ENST00000537421	6
ENST00000567038	56
ENST00000371377	3
ENST00000391762	4
ENST00000375069	9
ENST00000479961	7
ENST00000230124	14
ENST00000460291	0
ENST00000483805	3
ENST00000446987	2
ENST00000467301	17
ENST00000489372	14
ENST00000466126	0
ENST00000561569	5
ENST00000368149	2
ENST00000359681	11
ENST00000591725	5
ENST00000488381	0
ENST00000505236	16
ENST00000343004	2
ENST00000441657	1
ENST00000620430	5
ENST00000360416	8
ENST00000491010	1
ENST00000377485	1
ENST00000478641	7
ENST00000357949	26
ENST00000527670	10
ENST00000547165	1
ENST00000525513	5
ENST00000549184	0
ENST00000465601	2
ENST00000498738	6
ENST00000457540	47
ENST00000361696	10
ENST00000488329	22
ENST00000474426	0
ENST00000373053	29
ENST00000617586	2
ENST00000552576	0
ENST00000581412	0
ENST00000447318	7
ENST00000379328	0
ENST00000486652	4
ENST00000607836	0
ENST00000476883	13
ENST00000377045	42
ENST00000448552	17
ENST00000360110	6
ENST00000564502	0
ENST00000467105	4
ENST00000428336	1
ENST00000430411	2
ENST00000622509	0
ENST00000216124	85
ENST00000354678	1
ENST00000577436	2
ENST00000295956	0
ENST00000536549	2
ENST00000614565	1
ENST00000592633	0
ENST00000478777	38
ENST00000355773	6
ENST00000576573	1
ENST00000533723	0
ENST00000419868	1
ENST00000379019	170
ENST00000421731	3
ENST00000521675	0
ENST00000586092	42
ENST00000469235	0
ENST00000354179	0
ENST00000552771	1
ENST00000329331	1
ENST00000397311	4
ENST00000545046	2
ENST00000612839	12
ENST00000575397	0
ENST00000575111	52
ENST00000485186	7
ENST00000602243	17
ENST00000414722	1
ENST00000559943	15
ENST00000375812	3
ENST00000367590	5
ENST00000498114	0
ENST00000557912	3
ENST00000410022	4
ENST00000470635	2
ENST00000256592	0
ENST00000609670	24
ENST00000366446	2
ENST00000499370	74
ENST00000404621	6
ENST00000377960	476
ENST00000549373	0
ENST00000503665	12
ENST00000564191	15
ENST00000591415	3
ENST00000432340	1
ENST00000548322	5
ENST00000495497	1
ENST00000568674	309
ENST00000485363	1
ENST00000560013	2
ENST00000558857	21
ENST00000525550	7
ENST00000284727	0
ENST00000588776	1
ENST00000290277	17
ENST00000460577	7
ENST00000483903	12
ENST00000521953	0
ENST00000565877	0
ENST00000370032	1
ENST00000620554	7
ENST00000378251	8
ENST00000534138	2
ENST00000542136	6
ENST00000360806	0
ENST00000521420	0
ENST00000435082	0
ENST00000589881	1
ENST00000558566	2
ENST00000519802	1
ENST00000321599	15
ENST00000533444	5
ENST00000461314	4
ENST00000427274	0
ENST00000394334	13
ENST00000564553	1
ENST00000401418	0
ENST00000487399	0
ENST00000481997	120
ENST00000487178	3
ENST00000588290	0
ENST00000368018	4
ENST00000223023	1
ENST00000360244	23
ENST00000482565	396
ENST00000380412	2
ENST00000446293	3
ENST00000594139	3
ENST00000243052	4
ENST00000424349	23
ENST00000507915	48
ENST00000531375	0
ENST00000223145	6
ENST00000600194	64
ENST00000533223	1
ENST00000484762	45
ENST00000272249	4
ENST00000467054	2
ENST00000499023	3
ENST00000615564	12
ENST00000597836	4
ENST00000475364	9
ENST00000361272	5
ENST00000507415	0
ENST00000564703	1
ENST00000216456	9
ENST00000484527	82
ENST00000366777	16
ENST00000485386	17
ENST00000609683	1
ENST00000488227	1
ENST00000558247	0
ENST00000567325	0
ENST00000564996	11
ENST00000370885	0
ENST00000510118	0
ENST00000584469	3
ENST00000271638	6033
ENST00000320548	0
ENST00000453452	2
ENST00000615299	0
ENST00000594217	14
ENST00000626827	6
ENST00000547526	2
ENST00000554014	24
ENST00000444444	10
ENST00000596311	51
ENST00000410108	12
ENST00000418850	0
ENST00000433633	4
ENST00000519504	1
ENST00000593905	4
ENST00000448245	1
ENST00000357443	2
ENST00000636079	0
ENST00000401041	1
ENST00000586242	1
ENST00000487971	1
ENST00000530401	1
ENST00000527176	1
ENST00000619021	1
ENST00000238616	9
ENST00000439308	1
ENST00000494066	1
ENST00000550988	1
ENST00000347486	5
ENST00000503979	0
ENST00000439775	1
ENST00000452799	1
ENST00000624682	34
ENST00000475035	0
ENST00000442336	124
ENST00000398238	3
ENST00000470877	5
ENST00000525707	3
ENST00000487313	0
ENST00000471354	0
ENST00000563130	1
ENST00000312349	1
ENST00000285106	15
ENST00000515322	3
ENST00000451500	41
ENST00000610177	0
ENST00000474214	2
ENST00000521154	2
ENST00000532999	0
ENST00000373808	24
ENST00000550021	1
ENST00000338560	8
ENST00000376755	50
ENST00000200457	8
ENST00000492001	7
ENST00000506230	3
ENST00000396013	17
ENST00000353999	158
ENST00000568064	21
ENST00000489186	24
ENST00000497591	1
ENST00000559255	187
ENST00000373316	294
ENST00000427820	0
ENST00000525266	0
ENST00000453833	3
ENST00000368457	10
ENST00000586025	5
ENST00000491895	1
ENST00000564630	16
ENST00000433868	0
ENST00000624637	2
ENST00000459858	4
ENST00000552978	4
ENST00000589739	63
ENST00000549725	3
ENST00000493238	3
ENST00000587637	1
ENST00000534375	3
ENST00000463083	1
ENST00000462569	1
ENST00000474315	10
ENST00000485982	2
ENST00000554619	0
ENST00000493023	3
ENST00000585266	21
ENST00000561026	3
ENST00000441146	7
ENST00000353107	5
ENST00000436757	23
ENST00000307845	38
ENST00000452151	2
ENST00000568043	12
ENST00000486420	1
ENST00000620971	0
ENST00000560030	7
ENST00000535501	4
ENST00000443891	4
ENST00000600480	23
ENST00000394224	34
ENST00000545280	1
ENST00000619902	2
ENST00000558844	0
ENST00000467279	6
ENST00000508473	5
ENST00000601746	0
ENST00000419854	1
ENST00000370406	2
ENST00000628863	1
ENST00000428683	0
ENST00000578201	0
ENST00000321358	134
ENST00000513746	0
ENST00000549613	10
ENST00000487389	0
ENST00000503441	1
ENST00000554101	41
ENST00000554406	1
ENST00000551405	5
ENST00000483099	2
ENST00000281146	5
ENST00000263856	73
ENST00000471698	13
ENST00000340957	4
ENST00000053468	6
ENST00000600065	0
ENST00000550125	2
ENST00000233143	323
ENST00000529985	4
ENST00000530109	3
ENST00000440088	1
ENST00000511075	3
ENST00000488228	2
ENST00000449194	1
ENST00000608000	0
ENST00000435068	0
ENST00000590402	0
ENST00000366997	12
ENST00000529517	0
ENST00000472876	0
ENST00000465203	1
ENST00000391973	1
ENST00000529543	0
ENST00000468686	2
ENST00000235150	79
ENST00000325167	6
ENST00000529920	6
ENST00000428361	12
ENST00000588014	1
ENST00000488639	0
ENST00000539387	0
ENST00000372805	480
ENST00000480412	1
ENST00000330287	3
ENST00000630307	0
ENST00000571831	1
ENST00000557307	3
ENST00000597467	1
ENST00000592813	3
ENST00000619462	21
ENST00000413656	0
ENST00000378312	0
ENST00000479522	2
ENST00000586889	2
ENST00000473459	10
ENST00000395040	0
ENST00000484991	0
ENST00000530915	5
ENST00000466550	6
ENST00000573985	0
ENST00000413432	0
ENST00000563753	0
ENST00000539970	4
ENST00000511391	13
ENST00000588299	1
ENST00000368576	1
ENST00000531620	8
ENST00000488236	2
ENST00000470180	1
ENST00000334318	6
ENST00000367379	2
ENST00000421367	7
ENST00000606771	28
ENST00000540725	2
ENST00000534486	4
ENST00000462363	55
ENST00000262866	2
ENST00000547626	2
ENST00000409262	30
ENST00000254695	22
ENST00000611260	0
ENST00000557510	29
ENST00000544254	0
ENST00000368934	3
ENST00000439680	3
ENST00000563315	5
ENST00000292314	14
ENST00000422933	1
ENST00000372157	3
ENST00000580748	1
ENST00000424279	2
ENST00000533893	0
ENST00000593912	0
ENST00000618759	0
ENST00000369937	23
ENST00000585893	1
ENST00000602117	6
ENST00000552309	4
ENST00000008527	2
ENST00000414474	12
ENST00000438202	3
ENST00000588032	0
ENST00000413135	0
ENST00000621805	5
ENST00000308511	3
ENST00000482209	4
ENST00000493394	0
ENST00000443316	1
ENST00000388712	0
ENST00000560993	8
ENST00000310776	5
