ENST00000447771	0
ENST00000329451	3
ENST00000570330	29
ENST00000374450	38
ENST00000529099	21
ENST00000356607	3
ENST00000578434	0
ENST00000547247	0
ENST00000590856	8
ENST00000264972	0
ENST00000473730	0
ENST00000444836	28
ENST00000595541	0
ENST00000583127	0
ENST00000466707	0
ENST00000512242	0
ENST00000600987	0
ENST00000304581	0
ENST00000517393	1
ENST00000297347	12
ENST00000420411	2
ENST00000258455	1
ENST00000216185	26
ENST00000510979	3
ENST00000490121	0
ENST00000481522	0
ENST00000493867	0
ENST00000470209	0
ENST00000487131	0
ENST00000589060	0
ENST00000599097	0
ENST00000407911	0
ENST00000357360	5
ENST00000315436	7
ENST00000622960	0
ENST00000228740	28
ENST00000638069	0
ENST00000426126	12
ENST00000467041	1
ENST00000421694	0
ENST00000506317	0
ENST00000465694	3
ENST00000368302	6
ENST00000221232	23
ENST00000375976	24
ENST00000522321	0
ENST00000463233	8
ENST00000618406	0
ENST00000444214	8
ENST00000511161	0
ENST00000503196	0
ENST00000611722	5
ENST00000537421	1
ENST00000567038	4
ENST00000371377	0
ENST00000391762	66
ENST00000375069	14
ENST00000479961	4
ENST00000230124	16
ENST00000460291	0
ENST00000483805	0
ENST00000446987	2
ENST00000467301	7
ENST00000489372	0
ENST00000466126	0
ENST00000561569	11
ENST00000368149	0
ENST00000359681	13
ENST00000591725	0
ENST00000488381	0
ENST00000505236	6
ENST00000343004	0
ENST00000441657	0
ENST00000620430	0
ENST00000360416	1
ENST00000491010	0
ENST00000377485	0
ENST00000478641	7
ENST00000357949	86
ENST00000527670	1
ENST00000547165	0
ENST00000525513	1
ENST00000549184	0
ENST00000465601	0
ENST00000498738	0
ENST00000457540	0
ENST00000361696	8
ENST00000488329	0
ENST00000474426	0
ENST00000373053	6
ENST00000617586	0
ENST00000552576	0
ENST00000581412	0
ENST00000447318	15
ENST00000379328	0
ENST00000486652	0
ENST00000607836	0
ENST00000476883	1
ENST00000377045	87
ENST00000448552	3
ENST00000360110	2
ENST00000564502	0
ENST00000467105	13
ENST00000428336	0
ENST00000430411	0
ENST00000622509	4
ENST00000216124	98
