ENST00000447771	0
ENST00000329451	0
ENST00000570330	10
ENST00000374450	25
ENST00000529099	2
ENST00000356607	2
ENST00000578434	0
ENST00000547247	0
ENST00000590856	28
ENST00000264972	4
ENST00000473730	0
ENST00000444836	6
ENST00000595541	11
ENST00000583127	14
ENST00000466707	3
ENST00000512242	4
ENST00000600987	1
ENST00000304581	0
ENST00000517393	0
ENST00000297347	43
ENST00000420411	1
ENST00000258455	0
ENST00000216185	10
ENST00000510979	5
ENST00000490121	6
ENST00000481522	2
ENST00000493867	2
ENST00000470209	3
ENST00000487131	2
ENST00000589060	5
ENST00000599097	0
ENST00000407911	6
ENST00000357360	1
ENST00000315436	17
ENST00000622960	2
ENST00000228740	96
ENST00000638069	13
ENST00000426126	58
ENST00000467041	2
ENST00000421694	21
ENST00000506317	0
ENST00000465694	1
ENST00000368302	0
ENST00000221232	67
ENST00000375976	100
ENST00000522321	0
ENST00000463233	11
ENST00000618406	1
ENST00000444214	1
ENST00000511161	2
ENST00000503196	18
ENST00000611722	0
ENST00000537421	6
ENST00000567038	45
ENST00000371377	2
ENST00000391762	7
ENST00000375069	6
ENST00000479961	9
ENST00000230124	23
ENST00000460291	1
ENST00000483805	4
ENST00000446987	3
ENST00000467301	21
ENST00000489372	33
ENST00000466126	0
ENST00000561569	12
ENST00000368149	4
ENST00000359681	6
ENST00000591725	3
ENST00000488381	0
ENST00000505236	8
ENST00000343004	4
ENST00000441657	1
ENST00000620430	17
ENST00000360416	8
ENST00000491010	1
ENST00000377485	0
ENST00000478641	3
ENST00000357949	1
ENST00000527670	3
ENST00000547165	2
ENST00000525513	3
ENST00000549184	0
ENST00000465601	3
ENST00000498738	1
ENST00000457540	74
ENST00000361696	7
ENST00000488329	5
ENST00000474426	0
ENST00000373053	28
ENST00000617586	0
ENST00000552576	0
ENST00000581412	0
ENST00000447318	3
ENST00000379328	1
ENST00000486652	8
ENST00000607836	1
ENST00000476883	9
ENST00000377045	55
ENST00000448552	29
ENST00000360110	5
ENST00000564502	1
ENST00000467105	2
ENST00000428336	0
ENST00000430411	2
ENST00000622509	5
ENST00000216124	91
ENST00000354678	1
ENST00000577436	4
ENST00000295956	1
ENST00000536549	3
ENST00000614565	1
ENST00000592633	0
ENST00000478777	49
ENST00000355773	6
ENST00000576573	1
ENST00000533723	3
ENST00000419868	2
ENST00000379019	181
ENST00000421731	0
ENST00000521675	1
ENST00000586092	32
ENST00000469235	0
ENST00000354179	19
ENST00000552771	4
ENST00000329331	0
ENST00000397311	4
ENST00000545046	2
ENST00000612839	10
ENST00000575397	0
ENST00000575111	78
ENST00000485186	11
ENST00000602243	30
ENST00000414722	2
ENST00000559943	6
ENST00000375812	7
ENST00000367590	3
ENST00000498114	1
ENST00000557912	0
ENST00000410022	4
ENST00000470635	4
ENST00000256592	1
ENST00000609670	21
ENST00000366446	2
ENST00000499370	96
ENST00000404621	16
